t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
168	1.115831e-03	2.849593e-04	4.335648e-02	5.275560e-03
169	1.140054e-03	2.842928e-04	4.366086e-02	5.332024e-03
170	1.164169e-03	2.847490e-04	4.395414e-02	5.408088e-03
171	1.188135e-03	2.863274e-04	4.423632e-02	5.500358e-03
172	1.211929e-03	2.890127e-04	4.450767e-02	5.605761e-03
173	1.235544e-03	2.927775e-04	4.476875e-02	5.721607e-03
174	1.258990e-03	2.975854e-04	4.502036e-02	5.845571e-03
175	1.282286e-03	3.033915e-04	4.526346e-02	5.975656e-03
176	1.305467e-03	3.101436e-04	4.549916e-02	6.110119e-03
177	1.328572e-03	3.177825e-04	4.572864e-02	6.247423e-03
178	1.351648e-03	3.262426e-04	4.595309e-02	6.386188e-03
179	1.374738e-03	3.354532e-04	4.617364e-02	6.525166e-03
180	1.397882e-03	3.453391e-04	4.639127e-02	6.663212e-03
181	1.421114e-03	3.558199e-04	4.660685e-02	6.799256e-03
182	1.444467e-03	3.668069e-04	4.682114e-02	6.932256e-03
183	1.467972e-03	3.782001e-04	4.703489e-02	7.061147e-03
184	1.491661e-03	3.898866e-04	4.724888e-02	7.184812e-03
185	1.515571e-03	4.017412e-04	4.746390e-02	7.302075e-03
186	1.539736e-03	4.136293e-04	4.768075e-02	7.411738e-03
187	1.564192e-03	4.254116e-04	4.790016e-02	7.512641e-03
188	1.588967e-03	4.369482e-04	4.812278e-02	7.603716e-03
189	1.614083e-03	4.481037e-04	4.834910e-02	7.684026e-03
190	1.639557e-03	4.587501e-04	4.857949e-02	7.752785e-03
191	1.665398e-03	4.687695e-04	4.881420e-02	7.809357e-03
192	1.691611e-03	4.780562e-04	4.905338e-02	7.853259e-03
193	1.718198e-03	4.865190e-04	4.929712e-02	7.884152e-03
194	1.745162e-03	4.940828e-04	4.954547e-02	7.901849e-03
195	1.772507e-03	5.006915e-04	4.979850e-02	7.906330e-03
196	1.800242e-03	5.063098e-04	5.005627e-02	7.897754e-03
197	1.828381e-03	5.109253e-04	5.031892e-02	7.876485e-03
198	1.856947e-03	5.145507e-04	5.058662e-02	7.843111e-03
