t_index	avg_L2_error	avg_relative_error
345	7.601705e-01	1.316232e-01
346	7.638997e-01	1.320464e-01
347	7.676054e-01	1.324563e-01
348	7.713979e-01	1.328793e-01
349	7.752369e-01	1.333113e-01
350	7.789756e-01	1.337237e-01
351	7.827747e-01	1.341485e-01
352	7.866055e-01	1.345794e-01
353	7.903736e-01	1.349953e-01
354	7.942412e-01	1.354307e-01
355	7.980924e-01	1.358644e-01
356	8.018832e-01	1.362862e-01
357	8.057875e-01	1.367276e-01
358	8.096187e-01	1.371577e-01
359	8.134235e-01	1.375834e-01
360	8.173242e-01	1.380289e-01
361	8.211266e-01	1.384590e-01
362	8.249217e-01	1.388896e-01
363	8.288129e-01	1.393376e-01
364	8.326125e-01	1.397684e-01
365	8.365293e-01	1.402189e-01
366	8.404241e-01	1.406719e-01
367	8.442391e-01	1.411040e-01
368	8.481090e-01	1.415534e-01
369	8.520126e-01	1.420066e-01
370	8.558968e-01	1.424493e-01
371	8.598318e-01	1.429074e-01
372	8.637453e-01	1.433650e-01
373	8.676120e-01	1.438109e-01
374	8.715749e-01	1.442767e-01
375	8.755010e-01	1.447337e-01
376	8.794524e-01	1.451951e-01
377	8.835570e-01	1.456754e-01
378	8.875708e-01	1.461369e-01
379	8.916857e-01	1.466157e-01
380	8.958900e-01	1.471028e-01
381	9.000724e-01	1.475751e-01
382	9.044420e-01	1.480704e-01
383	9.088903e-01	1.485747e-01
384	9.132874e-01	1.490651e-01
385	9.177595e-01	1.495769e-01
386	9.221528e-01	1.500794e-01
387	9.265356e-01	1.505774e-01
388	9.309963e-01	1.510942e-01
389	9.354615e-01	1.516024e-01
390	9.399427e-01	1.521112e-01
391	9.445326e-01	1.526355e-01
392	9.491152e-01	1.531518e-01
393	9.537467e-01	1.536764e-01
394	9.584816e-01	1.542097e-01
395	9.632678e-01	1.547464e-01
396	9.681636e-01	1.552943e-01
397	9.730611e-01	1.558406e-01
398	9.780170e-01	1.563976e-01
